Time_UTCG,SatId,FrontId,FrontRangeKm,BackId,BackRangeKm,LeftId,LeftRangeKm,LeftChanged,RightId,RightRangeKm,RightChanged
'15 Dec 2025 17:00:00.000,Sat_1_6,Sat_1_7,3316.0234168604206,Sat_1_5,3316.0234168605075,Sat_15_7,2509.636091877276,1,Sat_2_5,2263.6459594605676,0
'15 Dec 2025 18:00:00.000,Sat_1_6,Sat_1_7,3316.0234168604165,Sat_1_5,3316.023416860511,Sat_15_7,1642.1635557716068,0,Sat_2_5,1277.4544788186724,0
'15 Dec 2025 19:00:00.000,Sat_1_6,Sat_1_7,3316.0234168604175,Sat_1_5,3316.0234168605098,Sat_15_6,1890.3095119367142,1,Sat_2_5,493.4981184944487,0
'15 Dec 2025 20:00:00.000,Sat_1_6,Sat_1_7,3316.0234168604193,Sat_1_5,3316.0234168605098,Sat_15_6,2710.9595266835063,0,Sat_2_5,1953.3457631331555,0
'15 Dec 2025 21:00:00.000,Sat_1_6,Sat_1_7,3316.023416860418,Sat_1_5,3316.023416860509,Sat_15_7,2453.683369812294,1,Sat_2_5,2235.7445947637048,0
'15 Dec 2025 22:00:00.000,Sat_1_6,Sat_1_7,3316.023416860419,Sat_1_5,3316.0234168605084,Sat_15_7,1606.418120957697,0,Sat_2_5,1165.5575048495539,0
'15 Dec 2025 23:00:00.000,Sat_1_6,Sat_1_7,3316.023416860418,Sat_1_5,3316.0234168605098,Sat_15_6,1942.9091530390497,1,Sat_2_5,620.3187216072849,0
'16 Dec 2025 00:00:00.000,Sat_1_6,Sat_1_7,3316.0234168604175,Sat_1_5,3316.023416860603,Sat_15_6,2751.5804599367725,0,Sat_2_5,2020.1001399574498,0
'15 Dec 2025 00:00:00.000,Sat_1_7,Sat_1_8,3316.0234168604165,Sat_1_6,3316.023416860419,Sat_15_8,2779.8797057901015,0,Sat_2_6,2153.0368995585027,0
'15 Dec 2025 01:00:00.000,Sat_1_7,Sat_1_8,3316.023416860403,Sat_1_6,3316.023416860421,Sat_15_8,2237.1563731704045,0,Sat_2_6,2086.1186688643174,0
'15 Dec 2025 02:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603943,Sat_1_6,3316.0234168604165,Sat_15_8,1561.583625777193,0,Sat_2_6,758.7441663436375,0
'15 Dec 2025 03:00:00.000,Sat_1_7,Sat_1_8,3316.023416860379,Sat_1_6,3316.0234168604197,Sat_15_7,2151.540473023451,1,Sat_2_6,1037.5273894930197,0
'15 Dec 2025 04:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603693,Sat_1_6,3316.02341686042,Sat_15_8,2776.733673513117,1,Sat_2_6,2196.331530976653,0
'15 Dec 2025 05:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603724,Sat_1_6,3316.0234168604175,Sat_15_8,2168.363050573448,0,Sat_2_6,2026.7371145598695,0
'15 Dec 2025 06:00:00.000,Sat_1_7,Sat_1_8,3316.023416860344,Sat_1_6,3316.0234168604193,Sat_15_8,1572.720004646391,0,Sat_2_6,633.58429376579,0
'15 Dec 2025 07:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603465,Sat_1_6,3316.0234168604165,Sat_15_7,2217.1955723014644,1,Sat_2_6,1153.563724957875,0
'15 Dec 2025 08:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603206,Sat_1_6,3316.0234168604175,Sat_15_8,2767.315839761032,1,Sat_2_6,2232.3797252438976,0
'15 Dec 2025 09:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603215,Sat_1_6,3316.0234168604206,Sat_15_8,2098.5081360344275,0,Sat_2_6,1960.6731094223514,0
'15 Dec 2025 10:00:00.000,Sat_1_7,Sat_1_8,3316.0234168603224,Sat_1_6,3316.0234168604165,Sat_15_8,1594.6149142252905,0,Sat_2_6,506.8789517082595,0
'15 Dec 2025 11:00:00.000,Sat_1_7,Sat_1_8,3316.0234168602706,Sat_1_6,3316.023416860417,Sat_15_7,2283.09394317288,1,Sat_2_6,1265.8755941414913,0
'15 Dec 2025 12:00:00.000,Sat_1_7,Sat_1_8,3316.0234168602706,Sat_1_6,3316.0234168604184,Sat_15_8,2751.687132279764,1,Sat_2_6,2261.061734961357,0
'15 Dec 2025 13:00:00.000,Sat_1_7,Sat_1_8,3316.023416860276,Sat_1_6,3316.023416860417,Sat_15_8,2028.4526397056857,0,Sat_2_6,1888.1466910852996,0
'15 Dec 2025 14:00:00.000,Sat_1_7,Sat_1_8,3316.023416860272,Sat_1_6,3316.0234168604193,Sat_15_8,1626.552457878512,0,Sat_2_6,379.59604606928553,0
'15 Dec 2025 15:00:00.000,Sat_1_7,Sat_1_8,3316.023416860224,Sat_1_6,3316.0234168604184,Sat_15_7,2348.3811927252614,1,Sat_2_6,1374.0701978602826,0
'15 Dec 2025 16:00:00.000,Sat_1_7,Sat_1_8,3316.023416860226,Sat_1_6,3316.023416860418,Sat_15_8,2729.9495646857545,1,Sat_2_6,2282.282309475405,0
'15 Dec 2025 17:00:00.000,Sat_1_7,Sat_1_8,3316.0234168602265,Sat_1_6,3316.0234168604206,Sat_15_8,1959.1499522344047,0,Sat_2_6,1809.3997050483747,0
'15 Dec 2025 18:00:00.000,Sat_1_7,Sat_1_8,3316.0234168602274,Sat_1_6,3316.0234168604175,Sat_15_8,1667.5484382923846,0,Sat_2_6,253.81131252209067,0
'15 Dec 2025 19:00:00.000,Sat_1_7,Sat_1_8,3316.0234168602224,Sat_1_6,3316.0234168604175,Sat_15_7,2412.2791701514307,1,Sat_2_6,1477.7753351413576,0
'15 Dec 2025 20:00:00.000,Sat_1_7,Sat_1_8,3316.023416860224,Sat_1_6,3316.0234168604197,Sat_15_8,2702.246957433169,1,Sat_2_6,2295.9709915306908,0
'15 Dec 2025 21:00:00.000,Sat_1_7,Sat_1_8,3316.023416860227,Sat_1_6,3316.023416860418,Sat_15_8,1891.6479921145549,0,Sat_2_6,1724.6951464703982,0
'15 Dec 2025 22:00:00.000,Sat_1_7,Sat_1_8,3316.023416860128,Sat_1_6,3316.023416860419,Sat_15_8,1716.4345430978055,0,Sat_2_6,137.69452394203708,0
'15 Dec 2025 23:00:00.000,Sat_1_7,Sat_1_8,3316.0234168601296,Sat_1_6,3316.023416860418,Sat_15_7,2474.0835441336617,1,Sat_2_6,1576.6380063922425,0
'16 Dec 2025 00:00:00.000,Sat_1_7,Sat_1_8,3316.0234168601305,Sat_1_6,3316.023416860418,Sat_15_8,2668.7659871019396,1,Sat_2_6,2302.082337783983,0
'15 Dec 2025 00:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604147,Sat_1_7,3316.023416860415,Sat_15_9,2566.0267386043274,0,Sat_2_7,2285.6714953616734,0
'15 Dec 2025 01:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604284,Sat_1_7,3316.023416860403,Sat_15_9,1691.263780640504,0,Sat_2_7,1395.4922809508116,0
'15 Dec 2025 02:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604397,Sat_1_7,3316.023416860394,Sat_15_8,1839.4689583549139,1,Sat_2_7,353.83703104183064,0
'15 Dec 2025 03:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604516,Sat_1_7,3316.023416860379,Sat_15_8,2660.8313226425535,0,Sat_2_7,1872.6596753846839,0
'15 Dec 2025 04:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604647,Sat_1_7,3316.0234168603683,Sat_15_9,2514.8804960657667,1,Sat_2_7,2265.974649116499,0
'15 Dec 2025 05:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604616,Sat_1_7,3316.0234168603733,Sat_15_9,1646.1394143381503,0,Sat_2_7,1288.179356978556,0
'15 Dec 2025 06:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604875,Sat_1_7,3316.0234168603433,Sat_15_8,1885.467651405413,1,Sat_2_7,481.05136063669545,0
'15 Dec 2025 07:00:00.000,Sat_1_8,Sat_1_9,3316.0234168604898,Sat_1_7,3316.023416860347,Sat_15_8,2706.723251888222,0,Sat_2_7,1946.4688316256038,0
'15 Dec 2025 08:00:00.000,Sat_1_8,Sat_1_9,3316.0234168605116,Sat_1_7,3316.0234168603215,Sat_15_9,2459.33452948732,1,Sat_2_7,2238.8000545723075,0
'15 Dec 2025 09:00:00.000,Sat_1_8,Sat_1_9,3316.0234168605134,Sat_1_7,3316.02341686032,Sat_15_9,1609.5026359303265,0,Sat_2_7,1176.6720290340081,0
'15 Dec 2025 10:00:00.000,Sat_1_8,Sat_1_9,3316.023416860511,Sat_1_7,3316.023416860322,Sat_15_8,1937.5345398451245,1,Sat_2_7,607.9694907650423,0
'15 Dec 2025 11:00:00.000,Sat_1_8,Sat_1_9,3316.023416860559,Sat_1_7,3316.0234168602706,Sat_15_8,2747.8300735584303,0,Sat_2_7,2013.8629150385975,0
'15 Dec 2025 12:00:00.000,Sat_1_8,Sat_1_9,3316.0234168605602,Sat_1_7,3316.0234168602724,Sat_15_9,2399.8437913615817,1,Sat_2_7,2204.2379520488953,0
'15 Dec 2025 13:00:00.000,Sat_1_8,Sat_1_9,3316.023416860559,Sat_1_7,3316.023416860276,Sat_15_9,1582.441165530224,0,Sat_2_7,1061.3587235154719,0
'15 Dec 2025 14:00:00.000,Sat_1_8,Sat_1_9,3316.0234168605607,Sat_1_7,3316.0234168602724,Sat_15_8,1994.535576404057,1,Sat_2_7,733.5014304408879,0
'15 Dec 2025 15:00:00.000,Sat_1_8,Sat_1_9,3316.023416860609,Sat_1_7,3316.023416860224,Sat_15_9,2772.771067670011,1,Sat_2_7,2074.617410038944,0
'15 Dec 2025 16:00:00.000,Sat_1_8,Sat_1_9,3316.0234168606066,Sat_1_7,3316.023416860224,Sat_15_9,2336.9240758789592,0,Sat_2_7,2162.4031448689143,0
'15 Dec 2025 17:00:00.000,Sat_1_8,Sat_1_9,3316.023416860606,Sat_1_7,3316.0234168602265,Sat_15_9,1565.8160524189266,0,Sat_2_7,942.6510033292635,0
'15 Dec 2025 18:00:00.000,Sat_1_8,Sat_1_9,3316.023416860606,Sat_1_7,3316.023416860227,Sat_15_8,2055.3403163791777,1,Sat_2_7,856.9587568586752,0
'15 Dec 2025 19:00:00.000,Sat_1_8,Sat_1_9,3316.023416860609,Sat_1_7,3316.0234168602224,Sat_15_9,2779.081223541841,1,Sat_2_7,2128.5301120372023,0
'15 Dec 2025 20:00:00.000,Sat_1_8,Sat_1_9,3316.023416860609,Sat_1_7,3316.0234168602246,Sat_15_9,2271.1571867425973,0,Sat_2_7,2113.43464374668,0
'15 Dec 2025 21:00:00.000,Sat_1_8,Sat_1_9,3316.0234168606053,Sat_1_7,3316.0234168602274,Sat_15_9,1560.1825929605643,0,Sat_2_7,820.9903809795592,0
'15 Dec 2025 22:00:00.000,Sat_1_8,Sat_1_9,3316.023416860703,Sat_1_7,3316.0234168601264,Sat_15_8,2118.8539806401686,1,Sat_2_7,977.8011339604757,0
'15 Dec 2025 23:00:00.000,Sat_1_8,Sat_1_9,3316.023416860704,Sat_1_7,3316.023416860129,Sat_15_9,2779.10445352149,1,Sat_2_7,2175.4217186856613,0
'16 Dec 2025 00:00:00.000,Sat_1_8,Sat_1_9,3316.023416860702,Sat_1_7,3316.0234168601305,Sat_15_9,2203.1967604172405,0,Sat_2_7,2057.4952401714513,0
'15 Dec 2025 00:00:00.000,Sat_1_9,Sat_1_10,3316.023416860413,Sat_1_8,3316.0234168604165,Sat_15_10,2035.28595253591,0,Sat_2_8,1895.5171859319635,0
'15 Dec 2025 01:00:00.000,Sat_1_9,Sat_1_10,3316.023416860405,Sat_1_8,3316.023416860428,Sat_15_10,1623.0122692228929,0,Sat_2_8,392.0262648150585,0
'15 Dec 2025 02:00:00.000,Sat_1_9,Sat_1_10,3316.0234168604006,Sat_1_8,3316.0234168604397,Sat_15_9,2342.04635062237,1,Sat_2_8,1363.6825224921065,0
'15 Dec 2025 03:00:00.000,Sat_1_9,Sat_1_10,3316.02341686039,Sat_1_8,3316.023416860452,Sat_15_10,2732.34095667278,1,Sat_2_8,2280.5385454209168,0
'15 Dec 2025 04:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603874,Sat_1_8,3316.0234168604643,Sat_15_10,1965.8649500525755,0,Sat_2_8,1817.3672158382517,0
'15 Dec 2025 05:00:00.000,Sat_1_9,Sat_1_10,3316.02341686039,Sat_1_8,3316.0234168604607,Sat_15_10,1663.1716939149676,0,Sat_2_8,265.9237057516302,0
'15 Dec 2025 06:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603643,Sat_1_8,3316.0234168604875,Sat_15_9,2406.112414438704,1,Sat_2_8,1467.8425404740249,0
'15 Dec 2025 07:00:00.000,Sat_1_9,Sat_1_10,3316.023416860366,Sat_1_8,3316.02341686049,Sat_15_10,2705.2141101271923,1,Sat_2_8,2294.9661464781993,0
'15 Dec 2025 08:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603647,Sat_1_8,3316.023416860511,Sat_15_10,1898.1380632313164,0,Sat_2_8,1733.233041877287,0
'15 Dec 2025 09:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603633,Sat_1_8,3316.023416860513,Sat_15_10,1711.341215397665,0,Sat_2_8,147.90422891670218,0
'15 Dec 2025 10:00:00.000,Sat_1_9,Sat_1_10,3316.023416860365,Sat_1_8,3316.0234168605116,Sat_15_9,2468.1505865078757,1,Sat_2_8,1567.1937787546867,0
'15 Dec 2025 11:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603633,Sat_1_8,3316.0234168605593,Sat_15_10,2672.288719184237,1,Sat_2_8,2301.8197474296894,0
'15 Dec 2025 12:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603174,Sat_1_8,3316.02341686056,Sat_15_10,1833.2362372015177,0,Sat_2_8,1643.3961681966925,0
'15 Dec 2025 13:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603165,Sat_1_8,3316.023416860559,Sat_15_9,1757.8712606038478,1,Sat_2_8,88.37686639907541,0
'15 Dec 2025 14:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603165,Sat_1_8,3316.0234168605607,Sat_15_9,2527.520087460456,0,Sat_2_8,1661.400240624164,0
'15 Dec 2025 15:00:00.000,Sat_1_9,Sat_1_10,3316.023416860316,Sat_1_8,3316.0234168606094,Sat_15_10,2633.791331046106,1,Sat_2_8,2301.0765974819346,0
'15 Dec 2025 16:00:00.000,Sat_1_9,Sat_1_10,3316.023416860318,Sat_1_8,3316.0234168606066,Sat_15_10,1772.3726926382099,0,Sat_2_8,1548.1580019260996,0
'15 Dec 2025 17:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603197,Sat_1_8,3316.0234168606066,Sat_15_9,1784.1041136534325,1,Sat_2_8,169.427387778823,0
'15 Dec 2025 18:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603165,Sat_1_8,3316.023416860606,Sat_15_9,2583.646758495307,0,Sat_2_8,1750.1449263776374,0
'15 Dec 2025 19:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603165,Sat_1_8,3316.0234168606094,Sat_15_10,2589.994404105207,1,Sat_2_8,2292.739163492824,0
'15 Dec 2025 20:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603165,Sat_1_8,3316.023416860608,Sat_15_10,1716.8216295273278,0,Sat_2_8,1447.8392859935748,0
'15 Dec 2025 21:00:00.000,Sat_1_9,Sat_1_10,3316.0234168603165,Sat_1_8,3316.0234168606053,Sat_15_9,1818.9465701669524,1,Sat_2_8,290.31905635405934,0
'15 Dec 2025 22:00:00.000,Sat_1_9,Sat_1_10,3316.023416860318,Sat_1_8,3316.0234168607035,Sat_15_9,2636.0190099895103,0,Sat_2_8,1833.1302732737695,0
'15 Dec 2025 23:00:00.000,Sat_1_9,Sat_1_10,3316.023416860319,Sat_1_8,3316.023416860705,Sat_15_10,2541.2185759133367,1,Sat_2_8,2276.8351222099423,0
'16 Dec 2025 00:00:00.000,Sat_1_9,Sat_1_10,3316.0234168602215,Sat_1_8,3316.023416860702,Sat_15_10,1667.881923396426,0,Sat_2_8,1342.7797026330143,0
'15 Dec 2025 00:00:00.000,Sat_1_10,Sat_1_11,3316.0234168604125,Sat_1_9,3316.0234168604125,Sat_15_11,1584.638799867202,0,Sat_2_9,1072.791259994732,0
'15 Dec 2025 01:00:00.000,Sat_1_10,Sat_1_11,3316.02341686043,Sat_1_9,3316.023416860405,Sat_15_10,1988.7758590531948,1,Sat_2_9,721.308172050962,0
'15 Dec 2025 02:00:00.000,Sat_1_10,Sat_1_11,3316.0234168604375,Sat_1_9,3316.0234168604006,Sat_15_11,2771.8177673699,1,Sat_2_9,2068.9752192351425,0
'15 Dec 2025 03:00:00.000,Sat_1_10,Sat_1_11,3316.0234168604616,Sat_1_9,3316.02341686039,Sat_15_11,2343.212223753225,0,Sat_2_9,2166.811086648193,0
'15 Dec 2025 04:00:00.000,Sat_1_10,Sat_1_11,3316.023416860472,Sat_1_9,3316.0234168603874,Sat_15_11,1566.9632009442623,0,Sat_2_9,954.3965513874808,0
'15 Dec 2025 05:00:00.000,Sat_1_10,Sat_1_11,3316.0234168604793,Sat_1_9,3316.02341686039,Sat_15_10,2049.2577160042165,1,Sat_2_9,844.99372939799,0
'15 Dec 2025 06:00:00.000,Sat_1_10,Sat_1_11,3316.023416860511,Sat_1_9,3316.0234168603633,Sat_15_11,2778.7411640491796,1,Sat_2_9,2123.5652321927164,0
'15 Dec 2025 07:00:00.000,Sat_1_10,Sat_1_11,3316.023416860528,Sat_1_9,3316.023416860365,Sat_15_11,2277.6961204049253,0,Sat_2_9,2118.533356088314,0
'15 Dec 2025 08:00:00.000,Sat_1_10,Sat_1_11,3316.023416860532,Sat_1_9,3316.0234168603647,Sat_15_11,1560.2402680984098,0,Sat_2_9,833.004113424157,0
'15 Dec 2025 09:00:00.000,Sat_1_10,Sat_1_11,3316.02341686056,Sat_1_9,3316.0234168603633,Sat_15_10,2112.5533072861354,1,Sat_2_9,966.1134027197411,0
'15 Dec 2025 10:00:00.000,Sat_1_10,Sat_1_11,3316.023416860551,Sat_1_9,3316.0234168603643,Sat_15_11,2779.379824174503,1,Sat_2_9,2171.150657232335,0
'15 Dec 2025 11:00:00.000,Sat_1_10,Sat_1_11,3316.0234168605575,Sat_1_9,3316.023416860364,Sat_15_11,2209.919221370075,0,Sat_2_9,2063.267768736944,0
'15 Dec 2025 12:00:00.000,Sat_1_10,Sat_1_11,3316.0234168606044,Sat_1_9,3316.023416860318,Sat_15_11,1564.699940849228,0,Sat_2_9,709.0955256976384,0
'15 Dec 2025 13:00:00.000,Sat_1_10,Sat_1_11,3316.023416860648,Sat_1_9,3316.0234168603165,Sat_15_10,2177.6185595923876,1,Sat_2_9,1084.1909210003037,0
'15 Dec 2025 14:00:00.000,Sat_1_10,Sat_1_11,3316.023416860654,Sat_1_9,3316.023416860316,Sat_15_11,2773.7296364159024,1,Sat_2_9,2211.573316909395,0
'15 Dec 2025 15:00:00.000,Sat_1_10,Sat_1_11,3316.023416860649,Sat_1_9,3316.0234168603165,Sat_15_11,2140.6053624367987,0,Sat_2_9,2001.1981500027805,0
'15 Dec 2025 16:00:00.000,Sat_1_10,Sat_1_11,3316.023416860651,Sat_1_9,3316.023416860318,Sat_15_11,1580.1892972870976,0,Sat_2_9,583.2312314558034,0
'15 Dec 2025 17:00:00.000,Sat_1_10,Sat_1_11,3316.023416860702,Sat_1_9,3316.0234168603206,Sat_15_10,2243.4779306935334,1,Sat_2_9,1198.7914735683976,0
'15 Dec 2025 18:00:00.000,Sat_1_10,Sat_1_11,3316.023416860695,Sat_1_9,3316.0234168603156,Sat_15_11,2761.8270375360325,1,Sat_2_9,2244.698903383021,0
'15 Dec 2025 19:00:00.000,Sat_1_10,Sat_1_11,3316.0234168607,Sat_1_9,3316.0234168603165,Sat_15_11,2070.5622454401337,0,Sat_2_9,1932.5311159110704,0
'15 Dec 2025 20:00:00.000,Sat_1_10,Sat_1_11,3316.0234168607008,Sat_1_9,3316.0234168603174,Sat_15_11,1606.189017996832,0,Sat_2_9,456.14810145532977,0
'15 Dec 2025 21:00:00.000,Sat_1_10,Sat_1_11,3316.0234168606967,Sat_1_9,3316.023416860316,Sat_15_10,2309.230861105007,1,Sat_2_9,1309.5083930467617,0
'15 Dec 2025 22:00:00.000,Sat_1_10,Sat_1_11,3316.023416860701,Sat_1_9,3316.0234168603174,Sat_15_11,2743.749262245166,1,Sat_2_9,2270.417391452972,0
'15 Dec 2025 23:00:00.000,Sat_1_10,Sat_1_11,3316.0234168606967,Sat_1_9,3316.023416860319,Sat_15_11,2000.6872212634892,0,Sat_2_9,1857.4954723394342,0
'16 Dec 2025 00:00:00.000,Sat_1_10,Sat_1_11,3316.023416860793,Sat_1_9,3316.023416860221,Sat_15_11,1641.8667442719188,0,Sat_2_9,329.0874271638999,0
'15 Dec 2025 00:00:00.000,Sat_1_11,Sat_1_12,3316.0234168604243,Sat_1_10,3316.023416860412,Sat_15_11,1755.7979193028054,0,Sat_2_10,87.42500837738062,0
'15 Dec 2025 01:00:00.000,Sat_1_11,Sat_1_12,3316.0234168604043,Sat_1_10,3316.02341686043,Sat_15_11,2521.8488876107613,0,Sat_2_10,1652.4241806317318,0
'15 Dec 2025 02:00:00.000,Sat_1_11,Sat_1_12,3316.0234168603997,Sat_1_10,3316.023416860437,Sat_15_12,2637.7943459375388,1,Sat_2_10,2301.4844971144007,0
'15 Dec 2025 03:00:00.000,Sat_1_11,Sat_1_12,3316.0234168603743,Sat_1_10,3316.023416860461,Sat_15_12,1778.11081791487,0,Sat_2_10,1557.7003418567488,0
'15 Dec 2025 04:00:00.000,Sat_1_11,Sat_1_12,3316.0234168603643,Sat_1_10,3316.023416860472,Sat_15_11,1781.1455324308322,1,Sat_2_10,158.50683622999838,0
'15 Dec 2025 05:00:00.000,Sat_1_11,Sat_1_12,3316.023416860356,Sat_1_10,3316.02341686048,Sat_15_11,2578.316206827878,0,Sat_2_10,1741.7163924305082,0
'15 Dec 2025 06:00:00.000,Sat_1_11,Sat_1_12,3316.023416860325,Sat_1_10,3316.023416860511,Sat_15_12,2594.5022901857915,1,Sat_2_10,2293.8888590640686,0
'15 Dec 2025 07:00:00.000,Sat_1_11,Sat_1_12,3316.0234168603083,Sat_1_10,3316.0234168605284,Sat_15_12,1721.9830193979044,0,Sat_2_10,1457.8637494836248,0
'15 Dec 2025 08:00:00.000,Sat_1_11,Sat_1_12,3316.023416860305,Sat_1_10,3316.0234168605316,Sat_15_11,1815.1845178339374,1,Sat_2_10,278.09594344549976,0
'15 Dec 2025 09:00:00.000,Sat_1_11,Sat_1_12,3316.0234168602765,Sat_1_10,3316.023416860559,Sat_15_11,2631.0764820175846,0,Sat_2_10,1825.2774895205698,0
'15 Dec 2025 10:00:00.000,Sat_1_11,Sat_1_12,3316.0234168602883,Sat_1_10,3316.0234168605516,Sat_15_12,2546.197780116595,1,Sat_2_10,2278.722797113195,0
'15 Dec 2025 11:00:00.000,Sat_1_11,Sat_1_12,3316.0234168602788,Sat_1_10,3316.023416860558,Sat_15_12,1672.3398455934278,0,Sat_2_10,1353.2522435857313,0
'15 Dec 2025 12:00:00.000,Sat_1_11,Sat_1_12,3316.0234168602315,Sat_1_10,3316.023416860604,Sat_15_11,1857.001768680988,1,Sat_2_10,404.46537156965115,0
'15 Dec 2025 13:00:00.000,Sat_1_11,Sat_1_12,3316.0234168601887,Sat_1_10,3316.0234168606476,Sat_15_11,2679.671281734887,0,Sat_2_10,1902.82794787761,0
'15 Dec 2025 14:00:00.000,Sat_1_11,Sat_1_12,3316.023416860181,Sat_1_10,3316.023416860655,Sat_15_12,2493.2473159906476,1,Sat_2_10,2256.036660278882,0
'15 Dec 2025 15:00:00.000,Sat_1_11,Sat_1_12,3316.0234168601887,Sat_1_10,3316.023416860649,Sat_15_12,1630.4567035216164,0,Sat_2_10,1244.2225278588728,0
'15 Dec 2025 16:00:00.000,Sat_1_11,Sat_1_12,3316.023416860186,Sat_1_10,3316.0234168606503,Sat_15_11,1905.5532417642155,1,Sat_2_10,531.7421226731411,0
'15 Dec 2025 17:00:00.000,Sat_1_11,Sat_1_12,3316.0234168601323,Sat_1_10,3316.023416860702,Sat_15_11,2723.6977813368826,0,Sat_2_10,1974.1088560190592,0
'15 Dec 2025 18:00:00.000,Sat_1_11,Sat_1_12,3316.023416860144,Sat_1_10,3316.0234168606953,Sat_15_12,2436.071446171479,1,Sat_2_10,2225.9057744436027,0
'15 Dec 2025 19:00:00.000,Sat_1_11,Sat_1_12,3316.0234168601364,Sat_1_10,3316.0234168607,Sat_15_12,1597.5162952042704,0,Sat_2_10,1131.1506758582696,0
'15 Dec 2025 20:00:00.000,Sat_1_11,Sat_1_12,3316.0234168601364,Sat_1_10,3316.0234168607008,Sat_15_11,1959.7230734847376,1,Sat_2_10,658.2064203546422,0
'15 Dec 2025 21:00:00.000,Sat_1_11,Sat_1_12,3316.023416860143,Sat_1_10,3316.0234168606967,Sat_15_11,2762.8056957513586,0,Sat_2_10,2038.8825823675852,0
'15 Dec 2025 22:00:00.000,Sat_1_11,Sat_1_12,3316.0234168601364,Sat_1_10,3316.023416860702,Sat_15_12,2375.1487960724744,1,Sat_2_10,2188.4302067950493,0
'15 Dec 2025 23:00:00.000,Sat_1_11,Sat_1_12,3316.023416860142,Sat_1_10,3316.023416860696,Sat_15_12,1574.526241782744,0,Sat_2_10,1014.4338301027051,0
'16 Dec 2025 00:00:00.000,Sat_1_11,Sat_1_12,3316.0234168600423,Sat_1_10,3316.0234168607935,Sat_15_11,2018.374062162168,1,Sat_2_10,782.9830246183111,0
'15 Dec 2025 00:00:00.000,Sat_1_12,Sat_1_13,3316.023416860413,Sat_1_11,3316.0234168604243,Sat_15_12,2171.2059128450956,0,Sat_2_11,1072.7912599947304,0
'15 Dec 2025 01:00:00.000,Sat_1_12,Sat_1_13,3316.023416860423,Sat_1_11,3316.0234168604043,Sat_15_13,2774.558847104533,1,Sat_2_11,2207.9404736194883,0
'15 Dec 2025 02:00:00.000,Sat_1_12,Sat_1_13,3316.023416860421,Sat_1_11,3316.0234168603997,Sat_15_13,2147.4291253848014,0,Sat_2_11,2007.5621848338621,0
'15 Dec 2025 03:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604356,Sat_1_11,3316.0234168603733,Sat_15_13,1578.2000277862567,0,Sat_2_11,595.606742911977,0
'15 Dec 2025 04:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604366,Sat_1_11,3316.0234168603643,Sat_15_12,2237.028591889974,1,Sat_2_11,1187.7501426064039,0
'15 Dec 2025 05:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604347,Sat_1_11,3316.023416860357,Sat_15_13,2763.2648976707706,1,Sat_2_11,2241.7848557156353,0
'15 Dec 2025 06:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604625,Sat_1_11,3316.0234168603242,Sat_15_13,2077.4192214806844,0,Sat_2_11,1939.5305421504243,0
'15 Dec 2025 07:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604575,Sat_1_11,3316.0234168603083,Sat_15_13,1603.2041937757865,0,Sat_2_11,468.6009095023577,0
'15 Dec 2025 08:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604597,Sat_1_11,3316.023416860304,Sat_15_12,2302.8295075149836,1,Sat_2_11,1298.8641125325582,0
'15 Dec 2025 09:00:00.000,Sat_1_12,Sat_1_13,3316.023416860464,Sat_1_11,3316.0234168602765,Sat_15_13,2745.7864069724774,1,Sat_2_11,2268.2318170078947,0
'15 Dec 2025 10:00:00.000,Sat_1_12,Sat_1_13,3316.0234168604566,Sat_1_11,3316.0234168602883,Sat_15_13,2007.4855749831092,0,Sat_2_11,1865.1069549741153,0
