Node Name(节点名称),Node IP(节点IP),Time(时间)(YYYY-MM-DD HH:MM:SS),CPU Usage(CPU使用率)(%)
k8s-worker35,10.3.5.10,2026-01-21 22:27:16,1.5750000000116415%
k8s-worker35,10.3.5.10,2026-01-21 23:27:16,1.591666666596808%
k8s-worker35,10.3.5.10,2026-01-22 00:27:16,1.579166666682184%
k8s-worker35,10.3.5.10,2026-01-22 01:27:16,1.5416666668412944%
k8s-worker35,10.3.5.10,2026-01-22 02:27:16,1.463382112647821%
k8s-worker35,10.3.5.10,2026-01-22 03:27:16,1.524999999868058%
k8s-worker35,10.3.5.10,2026-01-22 04:27:16,1.574999999914624%
k8s-worker35,10.3.5.10,2026-01-22 05:27:16,1.5625%
k8s-worker35,10.3.5.10,2026-01-22 06:27:16,1.5874999999262656%
k8s-worker35,10.3.5.10,2026-01-22 07:27:16,1.5583333333294576%
k8s-worker35,10.3.5.10,2026-01-22 08:27:16,1.6458333332169133%
k8s-worker35,10.3.5.10,2026-01-22 09:27:16,1.591666666596808%
k8s-worker35,10.3.5.10,2026-01-22 10:27:16,1.5666666664765216%
k8s-worker35,10.3.5.10,2026-01-22 11:27:16,1.6208333332906477%
k8s-worker35,10.3.5.10,2026-01-22 12:27:16,1.5291666665386003%
k8s-worker35,10.3.5.10,2026-01-22 13:27:16,1.6166666667171086%
k8s-worker35,10.3.5.10,2026-01-22 14:27:16,1.579166666682184%
k8s-worker35,10.3.5.10,2026-01-22 15:27:16,1.6208333333876652%
