Node Name,Node IP,Network Card,Time(YYYY-MM-DD HH:MM:SS),Inbound Traffic Rate(B/s)
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 13:27:16,3758.3074074074075 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 14:27:16,3755.1601660734595 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 15:27:16,3757.3777777777777 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 16:27:16,3737.2074074074076 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 17:27:16,3746.040740740741 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 18:27:16,3743.7694213682266 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 19:27:16,3752.437037037037 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 20:27:16,3752.021303782606 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 21:27:16,3732.5 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 22:27:16,3743.366666666667 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-21 23:27:16,3724.5232425065096 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 00:27:16,3732.117526361208 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 01:27:16,3732.203703703704 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 02:27:16,3754.0361260597256 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 03:27:16,3754.6925925925925 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 04:27:16,3730.32962962963 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 05:27:16,3736.414814814815 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 06:27:16,3748.5324019718587 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 07:27:16,3751.630549516484 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 08:27:16,3732.623212506621 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 09:27:16,3723.3777777777777 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 10:27:16,3734.278761930512 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 11:27:16,3747.9555555555557 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 12:27:16,3730.636039392738 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 13:27:16,3752.292592592593 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 14:27:16,3734.693575208981 B/s
k8s-worker33,10.3.3.10,vethb07c9c84,2026-01-22 15:27:16,3733.134321724735 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 15:27:16,1695.0233517653637 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 16:27:16,1642.562962962963 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 17:27:16,1678.7900785552645 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 18:27:16,1693.7692361823563 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 19:27:16,1694.861832821603 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 20:27:16,1645.0246112022637 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 21:27:16,1719.1656265393576 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 22:27:16,1678.9271150847587 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-15 23:27:16,1692.6433060863187 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 00:27:16,1685.458094289238 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 01:27:16,1691.437037037037 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 02:27:16,1702.0407407407408 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 03:27:16,1695.0122406954047 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 04:27:16,1643.006085207723 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 05:27:16,1694.425925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 06:27:16,1682.9530260999031 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 07:27:16,1636.3902355917198 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 08:27:16,1693.343308678921 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 09:27:16,1686.0789404483685 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 10:27:16,1772.8148148148148 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 11:27:16,1686.1481481481483 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 12:27:16,1694.349280187851 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 13:27:16,1631.7111111111112 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 14:27:16,1690.8974411205882 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 15:27:16,1683.8703703703704 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 16:27:16,1685.4925925925927 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 17:27:16,1696.5136907914473 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 18:27:16,1687.6925925925927 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 19:27:16,1645.8666666666668 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 20:27:16,1689.2011511068479 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 21:27:16,1693.6962962962964 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 22:27:16,1683.6703703703704 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-16 23:27:16,1662.5407407407408 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 00:27:16,1686.388888888889 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 01:27:16,1683.7592592592594 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 02:27:16,1690.7333333333333 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 03:27:16,1781.7074074074076 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 04:27:16,1691.7481481481482 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 05:27:16,1689.1333333333334 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 06:27:16,1638.7962962962963 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 07:27:16,1726.563975688979 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 08:27:16,1692.1481481481483 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 09:27:16,1686.1185185185186 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 10:27:16,1688.3321790080702 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 11:27:16,1687.677777777778 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 12:27:16,1642.4703703703703 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 13:27:16,1689.1444444444446 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 14:27:16,1698.5481481481481 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 15:27:16,1686.5099500368517 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 16:27:16,1683.2111111111112 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 17:27:16,1694.6925925925927 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 18:27:16,1637.7111111111112 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 19:27:16,1684.7037037037037 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 20:27:16,1774.728795291834 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 21:27:16,1679.4333333333334 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 22:27:16,1699.3074074074075 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-17 23:27:16,1686.7925925925927 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 00:27:16,1694.7037037037037 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 01:27:16,1647.9703703703703 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 02:27:16,1662.2111111111112 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 03:27:16,1687.088888888889 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 04:27:16,1701.6592592592592 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 05:27:16,1690.3370370370371 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 06:27:16,1690.625925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 07:27:16,1682.525925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 08:27:16,1691.878918966967 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 09:27:16,1669.3222222222223 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 10:27:16,1686.1037037037038 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 11:27:16,1691.1099670739518 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 12:27:16,1650.7777777777778 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 13:27:16,1736.8185185185187 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 14:27:16,1685.111111111111 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 15:27:16,1690.925925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 16:27:16,1695.4851851851852 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 17:27:16,1683.7222222222224 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 18:27:16,1644.7111111111112 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 19:27:16,1686.437037037037 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 20:27:16,1696.828506772247 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 21:27:16,1691.2222222222224 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 22:27:16,1677.762962962963 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-18 23:27:16,1693.9518518518519 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 00:27:16,1691.3148148148148 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 01:27:16,1687.374074074074 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 02:27:16,1730.3296296296296 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 03:27:16,1641.4333333333334 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 04:27:16,1690.056703493691 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 05:27:16,1692.2222222222224 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 06:27:16,1698.2136970877668 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 07:27:16,1705.5777777777778 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 08:27:16,1684.0752441657626 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 09:27:16,1644.219836222829 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 10:27:16,1689.8925925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 11:27:16,1702.2507490768483 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 12:27:16,1694.7 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 13:27:16,1681.3395605168905 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 14:27:16,1688.3222222222223 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 15:27:16,1760.8527375824535 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 16:27:16,1650.586479309336 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 17:27:16,1684.0877188434029 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 18:27:16,1688.2851851851854 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 19:27:16,1788.1118958818672 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 20:27:16,1685.5222222222224 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 21:27:16,1636.9333333333334 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 22:27:16,1684.1666666666667 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-19 23:27:16,1700.988888888889 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 00:27:16,1697.737037037037 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 01:27:16,1681.8814814814816 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 02:27:16,1692.8148148148148 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 03:27:16,1688.8877366212464 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 04:27:16,1619.9940000222223 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 05:27:16,1646.0925925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 06:27:16,1691.062962962963 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 07:27:16,1695.2814814814815 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 08:27:16,1758.225925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 09:27:16,1693.7962962962963 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 10:27:16,1688.2555555555557 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 11:27:16,1680.6937752082401 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 12:27:16,1762.9324553053898 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 13:27:16,1655.9605334795058 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 14:27:16,1688.4974500094445 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 15:27:16,1689.4321830821593 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 16:27:16,1695.4666666666667 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 17:27:16,1686.6666666666667 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 18:27:16,1641.1208930403443 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 19:27:16,1680 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 20:27:16,1690.725925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 21:27:16,1667.5444444444445 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 22:27:16,1690.851851851852 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-20 23:27:16,1691.051851851852 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 00:27:16,1681.2555555555557 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 01:27:16,1779.9296296296297 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 02:27:16,1692.562962962963 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 03:27:16,1697.9962962962964 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 04:27:16,1644.8407407407408 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 05:27:16,1640.125925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 06:27:16,1699.4592592592594 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 07:27:16,1690.5840392001448 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 08:27:16,1688.4284756610207 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 09:27:16,1703.7037037037037 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 10:27:16,1680.6037037037038 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 11:27:16,1694.3555555555556 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 12:27:16,1690.2296296296297 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 13:27:16,1683.8111111111111 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 14:27:16,1756.1231254699057 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 15:27:16,1679.02711471439 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 16:27:16,1652.488888888889 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 17:27:16,1687.374074074074 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 18:27:16,1792.5933607653308 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 19:27:16,1692.0407407407408 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 20:27:16,1688.5777777777778 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 21:27:16,1693.588888888889 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 22:27:16,1636.9481481481482 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-21 23:27:16,1682.2691935896057 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 00:27:16,1692.7 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 01:27:16,1678.4925925925927 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 02:27:16,1687.790045222055 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 03:27:16,1765.3111111111111 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 04:27:16,1673.4814814814815 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 05:27:16,1684.0296296296297 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 06:27:16,1678.0037037037039 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 07:27:16,1641.2444444444445 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 08:27:16,1650.2135193093306 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 09:27:16,1686.4518518518519 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 10:27:16,1691.5507094470718 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 11:27:16,1695.5863126432866 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 12:27:16,1675.5481481481481 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 13:27:16,1696.8925925925926 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 14:27:16,1633.6925925925927 B/s
k8s-worker25,10.2.5.10,vethb4a1655f,2026-01-22 15:27:16,1693.267802711842 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 15:27:16,53.94444444444445 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 16:27:16,54.48518518518519 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 17:27:16,53.41111111111111 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 18:27:16,56.80021037114952 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 19:27:16,54.100200371112486 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 20:27:16,52.27797139989407 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 21:27:16,52.76647123529172 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 22:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-15 23:27:16,57.0611612979692 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 00:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 01:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 02:27:16,53.65535683201173 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 03:27:16,59.51873895829244 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 04:27:16,56.1 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 05:27:16,61.385185185185186 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 06:27:16,57.07798917773769 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 07:27:16,64.78888888888889 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 08:27:16,56.67777777777778 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 09:27:16,56.733333333333334 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 10:27:16,53.5 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 11:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 12:27:16,54.72222222222222 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 13:27:16,60.50370370370371 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 14:27:16,53.41111111111111 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 15:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 16:27:16,53.011307449286846 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 17:27:16,54.53333333333334 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 18:27:16,54.140740740740746 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 19:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 20:27:16,56.91502561120596 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 21:27:16,61.13310691441884 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 22:27:16,57.16666666666667 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-16 23:27:16,54.04424428057674 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 00:27:16,53.25535831348773 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 01:27:16,54.53333333333334 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 02:27:16,53.01111111111111 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 03:27:16,53.652050563150226 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 04:27:16,54.77777777777778 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 05:27:16,57.05904792945212 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 06:27:16,54.77777777777778 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 07:27:16,54.53333333333334 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 08:27:16,52.522222222222226 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 09:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 10:27:16,54.34834943833125 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 11:27:16,53.41091329291373 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 12:27:16,53.25575279908443 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 13:27:16,53.796495542576075 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 14:27:16,57.696509987074016 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 15:27:16,53.01111111111111 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 16:27:16,53.01091477438973 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 17:27:16,54.533535309390025 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 18:27:16,54.34424316946975 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 19:27:16,53.644444444444446 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 20:27:16,54.285386242171256 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 21:27:16,53.25555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 22:27:16,58.8962962962963 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-17 23:27:16,56.65555555555556 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 00:27:16,60.30763076900284 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 01:27:16,60.06296296296296 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 02:27:16,61.56666666666667 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 03:27:16,52.96666666666667 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 04:27:16,52.333333333333336 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 05:27:16,52.47797214063755 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 06:27:16,54.58909107070766 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 07:27:16,57.91111111111111 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 08:27:16,54.63353567976177 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 09:27:16,53.85205130389371 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 10:27:16,54.729629629629635 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 11:27:16,53.355555555555554 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 12:27:16,55.10370370370371 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 13:27:16,54.24444444444445 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 14:27:16,53.851851851851855 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 15:27:16,56.77777777777778 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 16:27:16,54.24464535053833 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 17:27:16,54.58518518518519 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 18:27:16,53.6 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 19:27:16,51.944252058325716 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 20:27:16,54.2187193285901 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 21:27:16,52.96647049455373 B/s
k8s-worker22,10.2.2.10,vethb4bf5217,2026-01-18 22:27:16,53.60740740740741 B/s
